-4.500037999999999982e+00 -4.803387999999999991e+00
-4.486304999999999765e+00 -4.812237999999999793e+00
-4.489052000000000042e+00 -4.798809999999999576e+00
-4.498511999999999844e+00 -4.793010999999999910e+00
-4.469520000000000159e+00 -4.798504999999999576e+00
-4.485694999999999766e+00 -4.795453000000000188e+00
-4.481727000000000238e+00 -4.801555999999999713e+00
-4.482643000000000377e+00 -4.807965000000000266e+00
-4.489662000000000042e+00 -4.806744000000000128e+00
-4.468605000000000160e+00 -4.800335999999999714e+00
-4.488135999999999903e+00 -4.804912999999999990e+00
-4.499732999999999983e+00 -4.771954000000000029e+00
-4.482948000000000377e+00 -4.775311000000000305e+00
-4.501259000000000121e+00 -4.775006000000000306e+00
-4.520484999999999864e+00 -4.771344000000000030e+00
-4.510413999999999923e+00 -4.764019000000000226e+00
-4.499427999999999983e+00 -4.769511999999999752e+00
-4.512551000000000201e+00 -4.762799000000000227e+00
-4.513161000000000200e+00 -4.769206999999999752e+00
-4.507667999999999786e+00 -4.761883000000000088e+00
-4.518348999999999727e+00 -4.774090000000000167e+00
-4.521096000000000004e+00 -4.766155000000000364e+00
-4.511940000000000062e+00 -4.761273000000000089e+00
-4.489967000000000041e+00 -4.740520000000000067e+00
-4.511635000000000062e+00 -4.756389999999999674e+00
-4.537575000000000358e+00 -4.755169000000000423e+00
-4.536660000000000359e+00 -4.749676000000000009e+00
-4.532386999999999944e+00 -4.738993999999999929e+00
-4.539711999999999748e+00 -4.740215000000000067e+00
-4.544900000000000162e+00 -4.735636999999999652e+00
-4.558022000000000240e+00 -4.735026999999999653e+00
-4.550697999999999688e+00 -4.743267000000000344e+00
-4.538185999999999609e+00 -4.736552999999999791e+00
-4.542152999999999885e+00 -4.726481999999999850e+00
-4.540016999999999747e+00 -4.743572000000000344e+00
-4.564430999999999905e+00 -4.728922999999999988e+00
-4.549782999999999689e+00 -4.722514999999999574e+00
-4.531471999999999944e+00 -4.717937000000000047e+00
-4.554359999999999964e+00 -4.711833000000000382e+00
-4.565957000000000043e+00 -4.722514999999999574e+00
-4.560158999999999629e+00 -4.726176999999999850e+00
-4.592202999999999591e+00 -4.710307000000000244e+00
-4.545510000000000161e+00 -4.711833000000000382e+00
-4.567788000000000181e+00 -4.721904000000000323e+00
-4.546426000000000300e+00 -4.712748999999999633e+00
-4.580301000000000400e+00 -4.694742999999999888e+00
-4.594643999999999728e+00 -4.693216999999999750e+00
-4.558938000000000379e+00 -4.702067999999999692e+00
-4.572670999999999708e+00 -4.705729999999999968e+00
-4.595864999999999867e+00 -4.704203999999999830e+00
-4.569009000000000320e+00 -4.710002000000000244e+00
-4.581216000000000399e+00 -4.711833000000000382e+00
-4.558938000000000379e+00 -4.682535999999999810e+00
-4.594948999999999728e+00 -4.680704999999999671e+00
-4.557717000000000240e+00 -4.689250000000000362e+00
-4.588235000000000063e+00 -4.697490000000000165e+00
-4.601968000000000281e+00 -4.696269000000000027e+00
-4.573586999999999847e+00 -4.677958000000000283e+00
-4.558022000000000240e+00 -4.683451999999999948e+00
-4.560463999999999629e+00 -4.688945000000000363e+00
-4.586708999999999925e+00 -4.684061999999999948e+00
-4.581521000000000399e+00 -4.672464999999999868e+00
-4.565957000000000043e+00 -4.654459000000000124e+00
-4.563820999999999906e+00 -4.658121999999999652e+00
-4.570229999999999571e+00 -4.651101999999999848e+00
-4.601663000000000281e+00 -4.661783999999999928e+00
-4.572670999999999708e+00 -4.675517000000000145e+00
-4.568093000000000181e+00 -4.636148999999999631e+00
-4.572060999999999709e+00 -4.647439999999999571e+00
-4.602579000000000420e+00 -4.640115999999999907e+00
-4.589456000000000202e+00 -4.637368999999999630e+00
-4.595253999999999728e+00 -4.640725999999999907e+00
-4.580301000000000400e+00 -4.634012000000000242e+00
-4.593117999999999590e+00 -4.635843000000000380e+00
-4.599527000000000143e+00 -4.626687999999999690e+00
-4.601968000000000281e+00 -4.630044999999999966e+00
-4.583657999999999788e+00 -4.636758999999999631e+00
-4.610819000000000223e+00 -4.616311999999999749e+00
-4.601358000000000281e+00 -4.624857000000000440e+00
-4.598306000000000004e+00 -4.594338999999999729e+00
-4.598611000000000004e+00 -4.607461999999999946e+00
-4.608681999999999945e+00 -4.601053000000000281e+00
-4.591287000000000340e+00 -4.597086000000000006e+00
-4.587320000000000064e+00 -4.600748000000000282e+00
-4.607155999999999807e+00 -4.594033999999999729e+00
-4.603189000000000419e+00 -4.598001000000000005e+00
-4.605324999999999669e+00 -4.595559999999999867e+00
-4.601968000000000281e+00 -4.583657999999999788e+00
-4.593117999999999590e+00 -4.593117999999999590e+00
-4.614480999999999611e+00 -4.584572999999999787e+00
-4.608071999999999946e+00 -4.588235000000000063e+00
-4.606850999999999807e+00 -4.586708999999999925e+00
-4.597391000000000005e+00 -4.572060999999999709e+00
-4.625467000000000439e+00 -4.579690000000000261e+00
-4.629739999999999966e+00 -4.559548000000000378e+00
-4.632486000000000104e+00 -4.556802000000000241e+00
-4.612345000000000361e+00 -4.549782999999999689e+00
-4.616311999999999749e+00 -4.551307999999999687e+00
-4.634012000000000242e+00 -4.562904999999999767e+00
-4.627908999999999828e+00 -4.557412000000000241e+00
-4.612039000000000222e+00 -4.565347000000000044e+00
-4.620279000000000025e+00 -4.548562000000000438e+00
-4.647439999999999571e+00 -4.554664999999999964e+00
-4.617837999999999887e+00 -4.539100999999999608e+00
-4.622721000000000302e+00 -4.537575000000000358e+00
-4.649576999999999849e+00 -4.529945999999999806e+00
-4.630654999999999966e+00 -4.540016999999999747e+00
-4.642252000000000045e+00 -4.523842000000000141e+00
-4.643473000000000184e+00 -4.521706000000000003e+00
